STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
"01","127","021400","2","011270214002",Block Group 2,G5030,S,"55969537","2507270","+33.6732707","-087.2555671"
"01","013","953200","1","010139532001",Block Group 1,G5030,S,"129973316","436197","+31.8953311","-086.4957693"
"01","013","953300","1","010139533001",Block Group 1,G5030,S,"150338348","124416","+31.6870465","-086.6652339"
"01","013","953400","1","010139534001",Block Group 1,G5030,S,"22683954","82012","+31.6255204","-086.7274949"
"01","013","953200","3","010139532003",Block Group 3,G5030,S,"182538873","719763","+31.7617580","-086.5159142"
"01","013","953200","4","010139532004",Block Group 4,G5030,S,"158743163","213052","+31.7019941","-086.5699645"
"01","049","960900","4","010499609004",Block Group 4,G5030,S,"5438416","5295","+34.4252134","-085.7498005"
"01","049","961000","1","010499610001",Block Group 1,G5030,S,"3023005","0","+34.4405410","-085.7101280"
"01","049","961100","1","010499611001",Block Group 1,G5030,S,"5029720","2026","+34.4465611","-085.7311830"
"01","049","961100","2","010499611002",Block Group 2,G5030,S,"3759147","0","+34.4640991","-085.7122862"
"01","039","961800","1","010399618001",Block Group 1,G5030,S,"22640421","70800","+31.2712968","-086.5230300"
"01","039","962300","1","010399623001",Block Group 1,G5030,S,"61006930","504728","+31.3200285","-086.3237800"
"01","039","962400","4","010399624004",Block Group 4,G5030,S,"6468287","61803","+31.2895987","-086.2327358"
"01","039","962400","2","010399624002",Block Group 2,G5030,S,"85143748","2080766","+31.3862614","-086.2570210"
"01","039","961800","2","010399618002",Block Group 2,G5030,S,"21408888","176932","+31.2633807","-086.5060383"
"01","039","962900","2","010399629002",Block Group 2,G5030,S,"308967919","4938698","+31.1219865","-086.6305487"
"01","039","963000","2","010399630002",Block Group 2,G5030,S,"185443853","1542085","+31.0539178","-086.2612755"
"01","039","962400","1","010399624001",Block Group 1,G5030,S,"53245959","167298","+31.3297883","-086.2165095"
"01","039","962800","1","010399628001",Block Group 1,G5030,S,"131006653","528014","+31.1728123","-086.2386336"
"01","039","961600","2","010399616002",Block Group 2,G5030,S,"28917488","3767003","+31.4185011","-086.4373932"
"01","039","961700","3","010399617003",Block Group 3,G5030,S,"238618893","1721594","+31.3178166","-086.6287061"
"01","039","961600","4","010399616004",Block Group 4,G5030,S,"158974009","745278","+31.4364947","-086.3376736"
"01","039","962700","1","010399627001",Block Group 1,G5030,S,"11233106","132036","+31.2623289","-086.2376720"
"01","039","961600","1","010399616001",Block Group 1,G5030,S,"141719144","5887206","+31.4740020","-086.4602446"
"01","039","961700","2","010399617002",Block Group 2,G5030,S,"42710122","83762","+31.4002785","-086.6098380"
"01","039","961900","2","010399619002",Block Group 2,G5030,S,"34570532","418527","+31.2550183","-086.4614840"
"01","039","962300","3","010399623003",Block Group 3,G5030,S,"152995635","1606770","+31.2016876","-086.4053167"
"01","039","963000","1","010399630001",Block Group 1,G5030,S,"208423839","1402013","+31.0429653","-086.4115192"
"01","039","962300","2","010399623002",Block Group 2,G5030,S,"64897988","579524","+31.3284895","-086.3964060"
"01","039","962900","1","010399629001",Block Group 1,G5030,S,"221515169","1797602","+31.1092335","-086.5272204"
"01","039","961600","3","010399616003",Block Group 3,G5030,S,"30276976","338002","+31.3764543","-086.4036503"
"01","039","961900","1","010399619001",Block Group 1,G5030,S,"6883800","66403","+31.2944783","-086.4520210"
"01","039","962000","1","010399620001",Block Group 1,G5030,S,"30705885","492742","+31.3509800","-086.4561859"
"01","039","962000","2","010399620002",Block Group 2,G5030,S,"16011752","90531","+31.3420816","-086.4823651"
"01","039","962000","3","010399620003",Block Group 3,G5030,S,"1586207","442","+31.3129653","-086.4703929"
"01","039","962000","4","010399620004",Block Group 4,G5030,S,"1605234","0","+31.3140635","-086.4828806"
"01","025","957902","2","010259579022",Block Group 2,G5030,S,"5123233","0","+31.5269695","-087.8833393"
"01","025","957902","4","010259579024",Block Group 4,G5030,S,"65747431","2456079","+31.4688213","-087.8582949"
"01","093","964300","2","010939643002",Block Group 2,G5030,S,"27501068","0","+34.1797810","-088.0335092"
"01","093","964500","1","010939645001",Block Group 1,G5030,S,"152748304","295590","+34.0576997","-087.6793609"
"01","093","964600","1","010939646001",Block Group 1,G5030,S,"80510902","20143","+34.0186544","-087.8912216"
"01","093","964600","3","010939646003",Block Group 3,G5030,S,"47857408","18575","+33.9440481","-087.9011581"
"01","093","964100","1","010939641001",Block Group 1,G5030,S,"51476173","199796","+34.2896807","-087.8264925"
"01","093","964500","2","010939645002",Block Group 2,G5030,S,"103463811","0","+34.0689364","-087.7916013"
"01","055","010700","1","010550107001",Block Group 1,G5030,S,"51750101","1180685","+34.0818890","-085.8551735"
"01","055","010401","3","010550104013",Block Group 3,G5030,S,"3565534","549984","+33.9827863","-086.0403318"
"01","055","001100","3","010550011003",Block Group 3,G5030,S,"2511731","0","+33.9601799","-086.0286755"
"01","055","010601","1","010550106011",Block Group 1,G5030,S,"11690581","1155505","+33.9995288","-085.9309289"
"01","055","010601","2","010550106012",Block Group 2,G5030,S,"4036346","276717","+33.9885920","-085.8834163"
"01","055","010800","1","010550108001",Block Group 1,G5030,S,"70252070","30566","+34.1101167","-085.9204553"
"01","055","010601","3","010550106013",Block Group 3,G5030,S,"23990916","226982","+33.9766851","-085.8529046"
"01","033","021000","2","010330210002",Block Group 2,G5030,S,"31383011","93304","+34.7710974","-087.9404226"
"01","033","020100","2","010330201002",Block Group 2,G5030,S,"1032253","0","+34.7638754","-087.6758330"
"01","033","020400","2","010330204002",Block Group 2,G5030,S,"2213021","510594","+34.7497043","-087.7196166"
"01","033","020802","1","010330208021",Block Group 1,G5030,S,"37997720","136946","+34.5854203","-087.5961539"
"01","121","011400","2","011210114002",Block Group 2,G5030,S,"13736872","98783","+33.2342917","-086.2823019"
"01","097","007700","1","010970077001",Block Group 1,G5030,S,"1026858","0","+30.7269478","-088.0828641"
"01","097","007700","2","010970077002",Block Group 2,G5030,S,"692896","0","+30.7341322","-088.0857788"
"01","033","020902","1","010330209021",Block Group 1,G5030,S,"104718783","324120","+34.6563715","-087.8689336"
"01","033","020802","2","010330208022",Block Group 2,G5030,S,"71907580","217198","+34.6278022","-087.5489221"
"01","033","021000","3","010330210003",Block Group 3,G5030,S,"3573593","0","+34.7566844","-087.9718331"
"01","081","042101","1","010810421011",Block Group 1,G5030,S,"54699148","328071","+32.5243706","-085.4555875"
"01","081","042003","1","010810420031",Block Group 1,G5030,S,"3807305","0","+32.4771670","-085.1245174"
"01","039","962100","1","010399621001",Block Group 1,G5030,S,"7500246","5674","+31.3299645","-086.4965669"
"01","039","962100","2","010399621002",Block Group 2,G5030,S,"7929498","157863","+31.3160313","-086.5146930"
"01","001","020400","2","010010204002",Block Group 2,G5030,S,"1783971","7397","+32.4704175","-086.4359662"
"01","001","020801","1","010010208011",Block Group 1,G5030,S,"80949289","7898022","+32.3899639","-086.5275317"
"01","001","020801","2","010010208012",Block Group 2,G5030,S,"8842690","22358","+32.4443313","-086.5098146"
"01","017","953800","1","010179538001",Block Group 1,G5030,S,"130112322","8792383","+33.0453729","-085.2736504"
"01","111","000300","3","011110003003",Block Group 3,G5030,S,"107743739","1573727","+33.3140419","-085.5835240"
"01","111","000500","3","011110005003",Block Group 3,G5030,S,"26012221","318428","+33.1254631","-085.4018948"
"01","003","990000","0","010039900000",Block Group 0,G5030,S,"0","815342622","+30.3288009","-087.8829736"
"01","049","961300","2","010499613002",Block Group 2,G5030,S,"838616","0","+34.4544785","-085.7018957"
"01","049","961400","3","010499614003",Block Group 3,G5030,S,"71513849","450570","+34.5275301","-085.5739584"
"01","053","970600","4","010539706004",Block Group 4,G5030,S,"3042879","39840","+31.0301541","-087.4749572"
"01","065","040000","1","010650400001",Block Group 1,G5030,S,"271734633","618738","+32.9524656","-087.5330746"
"01","065","040300","1","010650403001",Block Group 1,G5030,S,"99555759","1843714","+32.7805822","-087.6825538"
"01","065","040500","2","010650405002",Block Group 2,G5030,S,"201060372","4745550","+32.5425358","-087.6756504"
"01","039","961700","1","010399617001",Block Group 1,G5030,S,"222579046","2194229","+31.4602081","-086.5937551"
"01","045","020000","1","010450200001",Block Group 1,G5030,S,"98342086","2688825","+31.4097368","-085.7458071"
"01","045","020802","3","010450208023",Block Group 3,G5030,S,"16688361","0","+31.3991004","-085.6206618"
"01","045","020000","3","010450200003",Block Group 3,G5030,S,"61698986","112882","+31.3509323","-085.6797875"
"01","045","021300","2","010450213002",Block Group 2,G5030,S,"39821531","0","+31.3021673","-085.6423833"
"01","019","955701","2","010199557012",Block Group 2,G5030,S,"15264737","15243912","+34.2057304","-085.5795870"
"01","019","955702","2","010199557022",Block Group 2,G5030,S,"65472351","1991886","+34.3052644","-085.5542264"
"01","019","955701","3","010199557013",Block Group 3,G5030,S,"77048942","7016177","+34.2393154","-085.4952148"
"01","027","958900","4","010279589004",Block Group 4,G5030,S,"25165708","135415","+33.3170069","-085.7818107"
"01","027","959100","2","010279591002",Block Group 2,G5030,S,"230831839","301998","+33.1863477","-085.7186350"
"01","027","959000","1","010279590001",Block Group 1,G5030,S,"58437434","703396","+33.2998980","-085.8252106"
"01","031","011100","1","010310111001",Block Group 1,G5030,S,"3324444","0","+31.3269269","-085.8524600"
"01","031","011000","2","010310110002",Block Group 2,G5030,S,"15241148","22709","+31.3071766","-085.9002458"
"01","001","020100","1","010010201001",Block Group 1,G5030,S,"4264299","28435","+32.4658320","-086.4896607"
"01","001","020600","1","010010206001",Block Group 1,G5030,S,"3845804","9888","+32.4359770","-086.4827960"
"01","001","021100","3","010010211003",Block Group 3,G5030,S,"85208287","1149405","+32.4909169","-086.6094086"
"01","081","040901","3","010810409013",Block Group 3,G5030,S,"1179303","0","+32.6192119","-085.4857525"
"01","097","000200","1","010970002001",Block Group 1,G5030,S,"1031576","0","+30.6880081","-088.0463091"
"01","097","000401","3","010970004013",Block Group 3,G5030,S,"305274","0","+30.6957802","-088.0626077"
"01","097","001400","2","010970014002",Block Group 2,G5030,S,"597193","0","+30.6654883","-088.0809209"
"01","037","961200","1","010379612001",Block Group 1,G5030,S,"143833488","759414","+32.8890474","-086.2245556"
"01","037","961100","1","010379611001",Block Group 1,G5030,S,"602599234","22784529","+32.9745852","-086.3845533"
"01","097","001502","1","010970015021",Block Group 1,G5030,S,"848502","0","+30.6568785","-088.0688375"
"01","097","001800","1","010970018001",Block Group 1,G5030,S,"3225987","2685959","+30.5838010","-088.0719771"
"01","111","000300","2","011110003002",Block Group 2,G5030,S,"133435665","782478","+33.2580409","-085.5341279"
"01","111","000400","4","011110004004",Block Group 4,G5030,S,"39271446","621802","+33.1709719","-085.4192479"
"01","111","000600","1","011110006001",Block Group 1,G5030,S,"135610202","1122758","+33.1646732","-085.5144208"
"01","111","000600","2","011110006002",Block Group 2,G5030,S,"101659309","1421644","+33.1623579","-085.6167279"
"01","111","000500","4","011110005004",Block Group 4,G5030,S,"3666231","27695","+33.1386254","-085.3671439"
"01","099","075700","2","010990757002",Block Group 2,G5030,S,"313391729","2081485","+31.7456387","-087.3461404"
"01","099","076000","3","010990760003",Block Group 3,G5030,S,"7466896","0","+31.5308415","-087.3129309"
"01","093","964200","1","010939642001",Block Group 1,G5030,S,"272992920","60583","+34.2203406","-088.1312140"
"01","093","964600","2","010939646002",Block Group 2,G5030,S,"20725388","0","+33.9877436","-087.9386148"
"01","093","964300","1","010939643001",Block Group 1,G5030,S,"2643253","37327","+34.1394546","-087.9808157"
"01","093","964500","3","010939645003",Block Group 3,G5030,S,"38115819","20700","+33.9972004","-087.7420477"
"01","093","964100","3","010939641003",Block Group 3,G5030,S,"112174628","842","+34.2268780","-087.8383213"
"01","093","964100","2","010939641002",Block Group 2,G5030,S,"62247511","59698","+34.2849259","-087.9435137"
"01","023","956800","4","010239568004",Block Group 4,G5030,S,"237660826","4951803","+31.9532451","-088.1617073"
"01","023","956800","1","010239568001",Block Group 1,G5030,S,"154622643","1847563","+32.1305347","-088.1123205"
"01","023","956800","2","010239568002",Block Group 2,G5030,S,"229984540","105293","+32.1515587","-088.3252767"
"01","097","000600","1","010970006001",Block Group 1,G5030,S,"648375","0","+30.7075452","-088.0776904"
"01","097","000600","2","010970006002",Block Group 2,G5030,S,"1460395","28838","+30.7131875","-088.0748910"
"01","097","000702","1","010970007021",Block Group 1,G5030,S,"582869","0","+30.7231829","-088.0914279"
"01","097","000402","1","010970004021",Block Group 1,G5030,S,"686936","7405","+30.7038910","-088.0520514"
"01","045","021400","4","010450214004",Block Group 4,G5030,S,"14151643","0","+31.2983227","-085.4475267"
"01","097","007600","2","010970076002",Block Group 2,G5030,S,"1800924","0","+30.7456371","-088.0718902"
"01","097","003708","1","010970037081",Block Group 1,G5030,S,"3355433","0","+30.6264424","-088.2010376"
"01","067","030200","1","010670302001",Block Group 1,G5030,S,"44028887","82906","+31.5799151","-085.2309855"
"01","081","040602","1","010810406021",Block Group 1,G5030,S,"889191","0","+32.6234639","-085.4995740"
"01","081","040901","1","010810409011",Block Group 1,G5030,S,"5755710","5087","+32.6392355","-085.4736868"
"01","121","012000","1","011210120001",Block Group 1,G5030,S,"956202","0","+33.1595524","-086.2575354"
"01","121","010202","2","011210102022",Block Group 2,G5030,S,"62182648","578000","+33.5768355","-086.0683529"
"01","121","010900","1","011210109001",Block Group 1,G5030,S,"2742254","262","+33.4300589","-086.1065353"
"01","121","010102","1","011210101021",Block Group 1,G5030,S,"29484651","473778","+33.5739259","-085.9645130"
"01","121","010301","2","011210103012",Block Group 2,G5030,S,"44686568","131585","+33.4477225","-086.1712644"
"01","121","010302","3","011210103023",Block Group 3,G5030,S,"31483766","8200367","+33.4770330","-086.2657725"
"01","121","011200","1","011210112001",Block Group 1,G5030,S,"115339035","6549614","+33.3813574","-086.3148366"
"01","121","011900","1","011210119001",Block Group 1,G5030,S,"5985907","12328","+33.1737989","-086.2797732"
"01","121","010400","1","011210104001",Block Group 1,G5030,S,"30089956","142217","+33.4492089","-086.0355213"
"01","121","010600","1","011210106001",Block Group 1,G5030,S,"2991478","39602","+33.4472468","-086.1207337"
"01","121","010301","1","011210103011",Block Group 1,G5030,S,"70613971","501409","+33.5043942","-086.0708639"
"01","121","011700","1","011210117001",Block Group 1,G5030,S,"8525507","20992","+33.2019979","-086.2915709"
"01","097","000901","2","010970009012",Block Group 2,G5030,S,"442168","0","+30.6898854","-088.0693675"
"01","097","000902","1","010970009021",Block Group 1,G5030,S,"495266","0","+30.6841946","-088.0701627"
"01","097","001001","1","010970010011",Block Group 1,G5030,S,"403323","0","+30.6895370","-088.0609761"
"01","097","001001","2","010970010012",Block Group 2,G5030,S,"639777","0","+30.6851945","-088.0597401"
"01","055","000300","1","010550003001",Block Group 1,G5030,S,"2308170","0","+34.0342092","-086.0011789"
"01","097","006000","2","010970060002",Block Group 2,G5030,S,"56858386","552918","+31.0972289","-088.2088698"
"01","097","005900","2","010970059002",Block Group 2,G5030,S,"69863454","295654","+31.0360659","-088.1567533"
"01","097","006407","1","010970064071",Block Group 1,G5030,S,"29437982","886183","+30.7032795","-088.3037646"
"01","081","041400","4","010810414004",Block Group 4,G5030,S,"1856928","19205","+32.6336877","-085.3963595"
"01","097","001100","2","010970011002",Block Group 2,G5030,S,"597272","0","+30.6760976","-088.0473322"
"01","081","040700","1","010810407001",Block Group 1,G5030,S,"4194035","35694","+32.5912529","-085.5010955"
"01","081","040603","1","010810406031",Block Group 1,G5030,S,"2344039","2051","+32.5920210","-085.5124777"
"01","121","010700","1","011210107001",Block Group 1,G5030,S,"10059054","59181","+33.4188822","-086.1355240"
"01","129","044300","3","011290443003",Block Group 3,G5030,S,"112779770","229995","+31.3635954","-088.4142796"
"01","129","044000","1","011290440001",Block Group 1,G5030,S,"234156659","2039435","+31.5790414","-088.1463439"
"01","129","043900","2","011290439002",Block Group 2,G5030,S,"153289676","430172","+31.5574885","-088.3794406"
"01","129","044100","1","011290441001",Block Group 1,G5030,S,"132313654","1898432","+31.5051566","-088.0500785"
"01","129","044300","1","011290443001",Block Group 1,G5030,S,"401826413","805376","+31.2774446","-088.2788211"
"01","129","044100","2","011290441002",Block Group 2,G5030,S,"255733630","267242","+31.3981675","-088.1359772"
"01","129","044200","2","011290442002",Block Group 2,G5030,S,"68109988","2925907","+31.2788233","-087.9966582"
"01","129","044000","3","011290440003",Block Group 3,G5030,S,"118310352","252371","+31.4481450","-088.3849794"
"01","129","044000","2","011290440002",Block Group 2,G5030,S,"45785155","1684","+31.4382706","-088.2084118"
"01","129","044300","2","011290443002",Block Group 2,G5030,S,"231298723","1101387","+31.1952331","-088.3666526"
"01","129","044000","4","011290440004",Block Group 4,G5030,S,"249424484","103675","+31.5492355","-088.2587595"
"01","129","043900","3","011290439003",Block Group 3,G5030,S,"124943668","97544","+31.6605748","-088.3803156"
"01","129","044200","3","011290442003",Block Group 3,G5030,S,"126244866","42244","+31.1774297","-088.1000951"
"01","129","044200","4","011290442004",Block Group 4,G5030,S,"101017415","26943","+31.2620885","-088.1030140"
"01","129","044200","1","011290442001",Block Group 1,G5030,S,"68149457","51275","+31.2806710","-088.0619752"
"01","129","043900","1","011290439001",Block Group 1,G5030,S,"120246080","131846","+31.6619968","-088.2261348"
"01","127","020100","4","011270201004",Block Group 4,G5030,S,"43948040","313752","+33.7832715","-087.3407573"
"01","037","961000","3","010379610003",Block Group 3,G5030,S,"54309050","367023","+33.0681900","-086.0390356"
"01","037","961100","2","010379611002",Block Group 2,G5030,S,"35971003","174497","+33.0887224","-086.2665734"
"01","037","961200","4","010379612004",Block Group 4,G5030,S,"275090329","7223216","+32.8030128","-086.3084638"
"01","037","961200","2","010379612002",Block Group 2,G5030,S,"120820044","329905","+32.8731949","-086.0850372"
"01","037","961200","3","010379612003",Block Group 3,G5030,S,"110125270","6416776","+32.7957808","-086.0896704"
"01","037","961100","3","010379611003",Block Group 3,G5030,S,"146007815","710209","+33.0577259","-086.1919152"
"01","127","021100","4","011270211004",Block Group 4,G5030,S,"6681979","128209","+33.8854097","-087.5166079"
"01","127","021800","1","011270218001",Block Group 1,G5030,S,"16715164","43365","+33.7783947","-087.0398668"
"01","033","020100","1","010330201001",Block Group 1,G5030,S,"920604","72173","+34.7700230","-087.6877174"
"01","033","020200","2","010330202002",Block Group 2,G5030,S,"1249903","536360","+34.7666509","-087.7077084"
"01","055","000300","3","010550003003",Block Group 3,G5030,S,"1135340","0","+34.0264238","-086.0171824"
"01","003","010800","2","010030108002",Block Group 2,G5030,S,"6624651","3937812","+30.5978362","-087.9080796"
"01","013","952800","1","010139528001",Block Group 1,G5030,S,"3450119","0","+31.8377094","-086.6283263"
"01","013","952900","2","010139529002",Block Group 2,G5030,S,"14083344","0","+31.8239718","-086.6517694"
"01","013","953100","1","010139531001",Block Group 1,G5030,S,"1227947","0","+31.8235634","-086.6210423"
"01","013","953200","2","010139532002",Block Group 2,G5030,S,"7430523","58632","+31.8250093","-086.6019065"
"01","055","000400","5","010550004005",Block Group 5,G5030,S,"8047341","717","+34.0372244","-086.0559635"
"01","055","010700","2","010550107002",Block Group 2,G5030,S,"35650853","1746515","+34.0475857","-085.9332655"
"01","055","011002","1","010550110021",Block Group 1,G5030,S,"30447430","71659","+34.1611000","-086.1607835"
"01","055","011100","3","010550111003",Block Group 3,G5030,S,"52171437","408248","+34.0687244","-086.2894590"
"01","051","030600","2","010510306002",Block Group 2,G5030,S,"30108888","2717529","+32.6077303","-086.2333392"
"01","051","030500","2","010510305002",Block Group 2,G5030,S,"50435718","586740","+32.6005443","-086.0076612"
"01","051","030200","1","010510302001",Block Group 1,G5030,S,"81532293","819946","+32.7065450","-086.2655044"
"01","051","030600","3","010510306003",Block Group 3,G5030,S,"44536212","576128","+32.6233171","-086.1799405"
"01","051","030300","2","010510303002",Block Group 2,G5030,S,"61627163","36737710","+32.7281482","-085.9859641"
"01","051","030200","4","010510302004",Block Group 4,G5030,S,"62238738","384696","+32.7070297","-086.1108194"
"01","051","030500","3","010510305003",Block Group 3,G5030,S,"53200139","480956","+32.6308448","-086.0839187"
"01","051","030500","1","010510305001",Block Group 1,G5030,S,"61695728","501479","+32.6569174","-086.0188354"
"01","051","030200","3","010510302003",Block Group 3,G5030,S,"90985313","378152","+32.6994014","-086.1923556"
"01","045","020500","2","010450205002",Block Group 2,G5030,S,"5538897","0","+31.4431380","-085.6158029"
"01","045","020500","3","010450205003",Block Group 3,G5030,S,"1048708","0","+31.4603678","-085.6366557"
"01","045","020700","2","010450207002",Block Group 2,G5030,S,"1500839","0","+31.4503542","-085.6470538"
"01","045","020700","3","010450207003",Block Group 3,G5030,S,"1459579","16200","+31.4413607","-085.6388015"
"01","045","020700","4","010450207004",Block Group 4,G5030,S,"4811576","0","+31.4307259","-085.6174759"
"01","041","963800","1","010419638001",Block Group 1,G5030,S,"273690135","1057672","+31.5763061","-086.3883370"
"01","041","963600","1","010419636001",Block Group 1,G5030,S,"134748890","189132","+31.6954376","-086.3798540"
"01","041","963500","1","010419635001",Block Group 1,G5030,S,"103988347","202491","+31.9981576","-086.3547128"
"01","041","963400","1","010419634001",Block Group 1,G5030,S,"158541330","955523","+31.8828856","-086.2361360"
"01","041","963400","2","010419634002",Block Group 2,G5030,S,"80372164","459793","+31.8964719","-086.2935749"
"01","041","963600","3","010419636003",Block Group 3,G5030,S,"85174993","295670","+31.6331513","-086.3447124"
"01","045","021400","1","010450214001",Block Group 1,G5030,S,"70867435","53907","+31.3612212","-085.4692085"
"01","045","021300","1","010450213001",Block Group 1,G5030,S,"27804020","28981","+31.3286103","-085.5854944"
"01","045","020200","1","010450202001",Block Group 1,G5030,S,"110568918","0","+31.5614875","-085.4581659"
"01","045","020300","2","010450203002",Block Group 2,G5030,S,"42058178","65340","+31.3834313","-085.5739928"
"01","045","020100","1","010450201001",Block Group 1,G5030,S,"41958868","0","+31.5866642","-085.7133065"
"01","045","020200","2","010450202002",Block Group 2,G5030,S,"136618734","310918","+31.4330713","-085.4823121"
"01","045","021101","2","010450211012",Block Group 2,G5030,S,"13622809","0","+31.2964992","-085.7682866"
"01","045","021200","1","010450212001",Block Group 1,G5030,S,"25926468","0","+31.2720225","-085.7239762"
"01","045","020300","1","010450203001",Block Group 1,G5030,S,"69060683","89004","+31.4625637","-085.5657998"
"01","045","020700","1","010450207001",Block Group 1,G5030,S,"4289268","0","+31.4610168","-085.6545167"
"01","045","021300","4","010450213004",Block Group 4,G5030,S,"53834725","0","+31.2628588","-085.5062708"
"01","045","021200","2","010450212002",Block Group 2,G5030,S,"74699388","0","+31.2326491","-085.7419007"
"01","045","020100","3","010450201003",Block Group 3,G5030,S,"117385242","18387","+31.5685590","-085.5556481"
"01","045","021300","3","010450213003",Block Group 3,G5030,S,"26772171","21718","+31.3055619","-085.5498845"
"01","023","957000","1","010239570001",Block Group 1,G5030,S,"229531621","5752694","+31.7416000","-088.2353068"
"01","045","020801","2","010450208012",Block Group 2,G5030,S,"14691519","0","+31.3981172","-085.6548102"
"01","045","020802","4","010450208024",Block Group 4,G5030,S,"5247863","0","+31.4225500","-085.6623440"
"01","045","021101","1","010450211011",Block Group 1,G5030,S,"14243342","0","+31.3379607","-085.7708168"
"01","031","011300","1","010310113001",Block Group 1,G5030,S,"12812874","0","+31.3004492","-085.8138148"
"01","031","011300","3","010310113003",Block Group 3,G5030,S,"2183927","0","+31.3188820","-085.8394166"
"01","103","005305","1","011030053051",Block Group 1,G5030,S,"5368863","19032","+34.4543990","-086.9110357"
"01","103","000900","4","011030009004",Block Group 4,G5030,S,"723303","0","+34.5709954","-086.9953831"
"01","103","005304","4","011030053044",Block Group 4,G5030,S,"7987292","140048","+34.4122270","-086.9444056"
"01","103","005302","3","011030053023",Block Group 3,G5030,S,"6375776","104928","+34.4527772","-086.9686742"
"01","103","005404","4","011030054044",Block Group 4,G5030,S,"11578632","73001","+34.5340894","-086.8545654"
"01","103","005305","2","011030053052",Block Group 2,G5030,S,"25639684","94138","+34.4885081","-086.8764409"
"01","103","005306","2","011030053062",Block Group 2,G5030,S,"8818182","523763","+34.4730585","-086.9457847"
"01","103","005107","3","011030051073",Block Group 3,G5030,S,"6847267","296","+34.5503604","-087.0445778"
"01","103","005305","3","011030053053",Block Group 3,G5030,S,"9677788","69000","+34.4773371","-086.9115871"
"01","103","005304","3","011030053043",Block Group 3,G5030,S,"4799861","12742","+34.4071098","-086.9272661"
"01","103","005306","1","011030053061",Block Group 1,G5030,S,"13030057","2704950","+34.5308252","-086.9416001"
"01","103","005306","3","011030053063",Block Group 3,G5030,S,"18033446","276603","+34.4936528","-086.9172286"
"01","103","005201","2","011030052012",Block Group 2,G5030,S,"81002237","215867","+34.3494223","-087.0654864"
"01","101","002600","2","011010026002",Block Group 2,G5030,S,"1140196","0","+32.3847197","-086.2353818"
"01","083","020900","1","010830209001",Block Group 1,G5030,S,"13329271","259930","+34.7888282","-086.9432125"
"01","083","020900","2","010830209002",Block Group 2,G5030,S,"2500507","0","+34.7964666","-086.9621763"
"01","101","002600","5","011010026005",Block Group 5,G5030,S,"693479","0","+32.3913821","-086.2244042"
"01","101","002700","1","011010027001",Block Group 1,G5030,S,"1278063","0","+32.3750011","-086.2415996"
"01","101","002700","4","011010027004",Block Group 4,G5030,S,"896118","0","+32.3749874","-086.2135684"
"01","101","002800","3","011010028003",Block Group 3,G5030,S,"992555","0","+32.3321449","-086.2581119"
"01","119","011400","1","011190114001",Block Group 1,G5030,S,"216581510","4208570","+32.7836981","-088.2217396"
"01","119","011500","1","011190115001",Block Group 1,G5030,S,"376609512","2587227","+32.3720782","-088.1379281"
"01","119","011600","1","011190116001",Block Group 1,G5030,S,"157980122","39659","+32.3621705","-088.3416134"
"01","119","011600","2","011190116002",Block Group 2,G5030,S,"62341127","145747","+32.4263927","-088.3467009"
"01","119","011500","5","011190115005",Block Group 5,G5030,S,"2444450","0","+32.4840547","-088.3035283"
"01","101","003000","2","011010030002",Block Group 2,G5030,S,"5358475","3906","+32.3515219","-086.3601950"
"01","101","003000","3","011010030003",Block Group 3,G5030,S,"2400576","1499","+32.3381544","-086.3531582"
"01","101","003100","1","011010031001",Block Group 1,G5030,S,"830984","0","+32.3224845","-086.2868681"
"01","101","003100","2","011010031002",Block Group 2,G5030,S,"902311","3215","+32.3130261","-086.2852291"
"01","101","003100","3","011010031003",Block Group 3,G5030,S,"1016602","0","+32.3202107","-086.2948540"
"01","055","010100","2","010550101002",Block Group 2,G5030,S,"3839100","0","+34.0294598","-086.0897825"
"01","055","011001","1","010550110011",Block Group 1,G5030,S,"30277189","52568","+34.1841824","-086.0517938"
"01","055","001600","1","010550016001",Block Group 1,G5030,S,"6122368","984676","+33.9728505","-085.9668465"
"01","055","001700","2","010550017002",Block Group 2,G5030,S,"4165957","0","+33.9736267","-085.9495015"
"01","055","011100","2","010550111002",Block Group 2,G5030,S,"85458135","254999","+34.0038684","-086.2852391"
"01","101","003200","3","011010032003",Block Group 3,G5030,S,"2879508","24602","+32.3139780","-086.2734428"
"01","101","003200","4","011010032004",Block Group 4,G5030,S,"1716765","0","+32.3011104","-086.2680429"
"01","101","003200","5","011010032005",Block Group 5,G5030,S,"604646","0","+32.3109555","-086.2604734"
"01","101","003200","6","011010032006",Block Group 6,G5030,S,"1137459","4743","+32.3046833","-086.2579144"
"01","101","003301","2","011010033012",Block Group 2,G5030,S,"1059152","0","+32.3584038","-086.2622234"
"01","101","003301","3","011010033013",Block Group 3,G5030,S,"868794","0","+32.3557098","-086.2499264"
"01","127","020200","1","011270202001",Block Group 1,G5030,S,"18438131","174038","+33.8809647","-087.3147864"
"01","127","021200","3","011270212003",Block Group 3,G5030,S,"55583952","295990","+33.8877845","-087.3940058"
